image_id,Child,Smile,Female,Male,PeopleNumber,Text,close_up,Indoors,Outdoors,dominantColor,LOGO,Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,Like and View Counts Disabled,URL,Link,Photo,Title,Sponsor Id,Sponsor Name,Overperforming Score,Contrast,ANGRY,CALM,CONFUSED,DISGUSTED,FEAR,HAPPY,SAD,SURPRISED
239258446_910756439539638_8590678138841558844_n,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,green,0,NSPCC,nspcc_official,52013,2021-08-18 13:24:10 EDT,18-08-21,13:24:10,Photo,840,503,337,0,FALSE,https://www.instagram.com/p/CSuVkOaDO5M/,https://www.instagram.com/p/CSuVkOaDO5M/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/239258446_910756439539638_8590678138841558844_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=_dEsgMU9glwAX8MdIbp&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=b61911ef90f14f3de0c93f9051bdc3e6&oe=616018ED,,,,2.83,HIGH,0,0,0,0,0,0,0,0
240114486_4198086276976154_5793059455054624502_n,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,green,0,NSPCC,nspcc_official,52059,2021-08-22 10:51:08 EDT,22-08-21,10:51:08,Photo,182,177,5,0,FALSE,https://www.instagram.com/p/CS4XPNpj7gq/,https://www.instagram.com/p/CS4XPNpj7gq/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/240114486_4198086276976154_5793059455054624502_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=eHKv2IqE8aAAX8bMvi7&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=f5bf7259f4404f69150f430d4b7fb0df&oe=6162F1DD,,,,-1.65,HIGH,0,0,0,0,0,0,0,0
240518720_270425794616062_329220609250156255_n,FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,cyan,0,NSPCC,nspcc_official,52058,2021-08-23 13:24:06 EDT,23-08-21,13:24:06,Photo,72,70,2,0,FALSE,https://www.instagram.com/p/CS7NiX6DWaX/,https://www.instagram.com/p/CS7NiX6DWaX/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/240518720_270425794616062_329220609250156255_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=_fdRCnIzww4AX8uQbAn&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=f91549a041947de865370d0b2211a19b&oe=6165048A,,,,-4.17,HIGH,0,0,0,0,0,1,0,0
240542746_1290303888070607_1756939446159741165_n,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE,cyan,0,NSPCC,nspcc_official,52085,2021-08-26 06:15:05 EDT,26-08-21,6:15:05,Photo,158,155,3,0,FALSE,https://www.instagram.com/p/CTCK035jOwk/,https://www.instagram.com/p/CTCK035jOwk/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/240542746_1290303888070607_1756939446159741165_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=9xXiDlW0DLMAX9-bTgY&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=1e665d4fe2e5fb074926ea08af733552&oe=61659653,,,,-1.9,HIGH,0,1,0,0,0,1,0,0
240778443_267805801845335_6486578855424848360_n,TRUE,TRUE,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,grey,0,NSPCC,nspcc_official,52119,2021-08-29 11:16:04 EDT,29-08-21,11:16:04,Photo,79,77,2,0,FALSE,https://www.instagram.com/p/CTKbqGInIKi/,https://www.instagram.com/p/CTKbqGInIKi/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/240778443_267805801845335_6486578855424848360_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=7XzJQg5B62YAX_qx_TL&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=8deeca78dbc043416b49b4bd45d6209d&oe=6166F87C,,,,-3.76,HIGH,0,0,0,0,0,0,1,0
241159579_207744758067503_6171369502214736495_n,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,TRUE,green,0,NSPCC,nspcc_official,52188,2021-09-03 08:35:04 EDT,03-09-21,8:35:04,Photo,108,100,8,0,FALSE,https://www.instagram.com/p/CTXBNLmj7HP/,https://www.instagram.com/p/CTXBNLmj7HP/,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/241159579_207744758067503_6171369502214736495_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=PA__C_SfEPsAX-0bMtB&_nc_ht=scontent-bos3-1.cdninstagram.com&oh=cc03e6c117d3d167c55d46d07a556db1&oe=616E06CC,,,,-2.72,HIGH,0,0,0,0,0,0,0,0
241713937_893180738247399_4997995364141028147_n,FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,cyan,0,NSPCC,nspcc_official,52314,2021-09-12 10:51:07 EDT,12-09-21,10:51:07,Photo,284,261,23,0,FALSE,https://www.instagram.com/p/CTub7hgMfH_/,https://www.instagram.com/p/CTub7hgMfH_/,https://scontent-den4-1.cdninstagram.com/v/t51.2885-15/241713937_893180738247399_4997995364141028147_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=f7bK80J76QUAX9--6H_&_nc_ht=scontent-den4-1.cdninstagram.com&oh=cbcb07106c4a5f2af93cdb7082542e9d&oe=617281CD,,,,-1.04,HIGH,0,0,0,0,0,0,1,0
241731039_1022448214968458_7536303040165975754_n,FALSE,TRUE,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE,grey,0,NSPCC,nspcc_official,52238,2021-09-09 10:24:09 EDT,09-09-21,10:24:09,Photo,430,276,154,0,FALSE,https://www.instagram.com/p/CTmqdR-tBKM/,https://www.instagram.com/p/CTmqdR-tBKM/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/241731039_1022448214968458_7536303040165975754_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=DjvKY3Hvi-sAX90w0vO&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=d0d74d370a877c1d2f1f3e391590792a&oe=6170D2A3,,,,1.46,HIGH,0,0,0,0,0,0,1,0
241737415_268855301739121_4884183054793174440_n,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,green,0,NSPCC,nspcc_official,52316,2021-09-13 13:03:06 EDT,13-09-21,13:03:06,Photo,128,122,6,0,FALSE,https://www.instagram.com/p/CTxP1CINyrl/,https://www.instagram.com/p/CTxP1CINyrl/,https://scontent-den4-1.cdninstagram.com/v/t51.2885-15/241737415_268855301739121_4884183054793174440_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=WAFN9IYbXqcAX8Q0k3n&_nc_ht=scontent-den4-1.cdninstagram.com&oh=a9e4922258b3d87da9c9d466fce44c20&oe=6171F332,,,,-2.3,HIGH,0,0,0,0,0,0,0,0
241990769_932880927626554_2891618925132836473_n,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,green,0,NSPCC,nspcc_official,52322,2021-09-15 12:15:10 EDT,15-09-21,12:15:10,Photo,486,464,22,0,FALSE,https://www.instagram.com/p/CT2T7u9N7dI/,https://www.instagram.com/p/CT2T7u9N7dI/,https://scontent-den4-1.cdninstagram.com/v/t51.2885-15/241990769_932880927626554_2891618925132836473_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=8XFm75E-fm4AX-QX_mh&_nc_ht=scontent-den4-1.cdninstagram.com&oh=9590a1760a870f7140bb508905030a2c&oe=617353D2,,,,1.65,HIGH,0,0,0,0,0,0,0,0
242132771_558014055514262_6565227608612201610_n,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,pink,0,NSPCC,nspcc_official,52352,2021-09-17 11:52:09 EDT,17-09-21,11:52:09,Photo,540,441,99,0,FALSE,https://www.instagram.com/p/CT7a4zBMFtH/,https://www.instagram.com/p/CT7a4zBMFtH/,https://scontent-den4-1.cdninstagram.com/v/t51.2885-15/242132771_558014055514262_6565227608612201610_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=ljV_ZZI8FgMAX94HjoT&_nc_ht=scontent-den4-1.cdninstagram.com&oh=63327182d6a2f375c681679f47fcbb7a&oe=6171CB7F,,,,1.84,HIGH,0,0,0,0,0,0,0,0
242330598_4605521999510467_4191374972359523067_n,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,green,0,NSPCC,nspcc_official,52380,2021-09-21 13:12:07 EDT,21-09-21,13:12:07,Photo,281,260,21,0,FALSE,https://www.instagram.com/p/CUF3OB0M3Ue/,https://www.instagram.com/p/CUF3OB0M3Ue/,https://scontent-den4-1.cdninstagram.com/v/t51.2885-15/242330598_4605521999510467_4191374972359523067_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=x_MZQcYPR8kAX-7G2Ww&_nc_ht=scontent-den4-1.cdninstagram.com&oh=d126682103a6e7b3042cf0771139af02&oe=6172517C,,,,-1.05,HIGH,0,0,0,0,0,0,0,0
242742503_568071104303221_4997325391769597106_n,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,green,0,NSPCC,nspcc_official,52434,2021-09-24 12:09:10 EDT,24-09-21,12:09:10,Photo,228,219,9,0,FALSE,https://www.instagram.com/p/CUNeZn0tViV/,https://www.instagram.com/p/CUNeZn0tViV/,https://scontent-den4-1.cdninstagram.com/v/t51.2885-15/242742503_568071104303221_4997325391769597106_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=i3r1vR_sS3IAX_-WByf&_nc_ht=scontent-den4-1.cdninstagram.com&oh=6242925cfafdac9b297dd8cda92c8d5b&oe=61735F68,,,,-1.29,HIGH,0,0,0,0,0,0,0,0
243996581_1183626135480083_8004200716834990915_n,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,green,0,NSPCC,nspcc_official,52513,2021-10-01 11:52:07 EDT,01-10-21,11:52:07,Photo,74,73,1,0,FALSE,https://www.instagram.com/p/CUfeA6StDZo/,https://www.instagram.com/p/CUfeA6StDZo/,https://scontent-den4-1.cdninstagram.com/v/t51.2885-15/243996581_1183626135480083_8004200716834990915_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=x-sVUPSa-ogAX-PfFbx&_nc_ht=scontent-den4-1.cdninstagram.com&oh=4447ca828701699f2cf1ec788854aa8a&oe=61722B5B,,,,-3.96,HIGH,0,0,0,0,0,0,0,0
244478751_590562242081255_7065446380398243835_n,TRUE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,brown,0,NSPCC,nspcc_official,52546,2021-10-04 06:55:04 EDT,04-10-21,6:55:04,Photo,175,173,2,0,FALSE,https://www.instagram.com/p/CUmqZ9kt1XJ/,https://www.instagram.com/p/CUmqZ9kt1XJ/,https://scontent-den4-1.cdninstagram.com/v/t51.2885-15/244478751_590562242081255_7065446380398243835_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=IaE01_IZeGcAX98npQ6&_nc_ht=scontent-den4-1.cdninstagram.com&oh=56e9f19660564e7560120d16839af140&oe=61720780,,,,-1.65,HIGH,0,0,0,0,0,0,0,0
244532179_1218024888610110_2286508497994752944_n,FALSE,TRUE,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE,grey,0,NSPCC,nspcc_official,52586,2021-10-07 13:11:09 EDT,07-10-21,13:11:09,Photo,55,55,0,0,FALSE,https://www.instagram.com/p/CUvD1ClM3Kf/,https://www.instagram.com/p/CUvD1ClM3Kf/,https://scontent-den4-1.cdninstagram.com/v/t51.2885-15/244532179_1218024888610110_2286508497994752944_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=up-dQr42Y9wAX8oZlxn&_nc_ht=scontent-den4-1.cdninstagram.com&oh=97fb20b0b4104dfac10f74b6600ca0d4&oe=6172DAAB,,,,-5.18,HIGH,0,0,0,0,0,0,0,0
245837667_462263248425708_7396126486577425339_n,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,green,0,NSPCC,nspcc_official,52720,2021-10-15 13:00:31 EDT,15-10-21,13:00:31,Photo,137,135,2,0,FALSE,https://www.instagram.com/p/CVDo9_Gsuf4/,https://www.instagram.com/p/CVDo9_Gsuf4/,https://scontent-den4-1.cdninstagram.com/v/t51.2885-15/245837667_462263248425708_7396126486577425339_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=uClyo1wGFukAX_MWtUO&_nc_ht=scontent-den4-1.cdninstagram.com&oh=61de550bb29f8f9b663b2974a06bac30&oe=6172AA0F,,,,-2,HIGH,0,0,0,0,0,0,0,0
246013945_540936047195715_7049705647894250999_n,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,green,0,NSPCC,nspcc_official,52731,2021-10-16 13:00:23 EDT,16-10-21,13:00:23,Photo,605,596,9,0,FALSE,https://www.instagram.com/p/CVGNwE3s3jY/,https://www.instagram.com/p/CVGNwE3s3jY/,https://scontent-den4-1.cdninstagram.com/v/t51.2885-15/246013945_540936047195715_7049705647894250999_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=oxiUh2dpKVYAX8QXKhd&_nc_ht=scontent-den4-1.cdninstagram.com&oh=46385ef445810a58eb3274f913db7e8b&oe=6173A1E4,,,,2.24,HIGH,0,0,0,0,0,0,0,0
246189718_110998627919217_3496746933212668181_n,FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,cyan,0,NSPCC,nspcc_official,52750,2021-10-18 12:57:05 EDT,18-10-21,12:57:05,Photo,146,134,12,0,FALSE,https://www.instagram.com/p/CVLW9ois5Rn/,https://www.instagram.com/p/CVLW9ois5Rn/,https://scontent-den4-1.cdninstagram.com/v/t51.2885-15/246189718_110998627919217_3496746933212668181_n.jpg?_nc_cat=107&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=njPQpgsUgFUAX94jOOd&_nc_ht=scontent-den4-1.cdninstagram.com&oh=dc03b4850353bd5bab4832ffe8001754&oe=6172A522,,,,-1.62,HIGH,0,0,0,0,0,0,0,1
121969359_1514124702115403_7612990989954934559_n,TRUE,TRUE,FALSE,TRUE,2,FALSE,FALSE,TRUE,FALSE,blue,1,savethechildren,savethechildren,1200507,2020-10-20 19:01:58 EDT,20-10-20,19:01:58,Photo,2159,2143,16,0,FALSE,https://www.instagram.com/p/CGlUGqKnlcU/,https://www.instagram.com/p/CGlUGqKnlcU/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/121969359_1514124702115403_7612990989954934559_n.jpg?_nc_cat=110&_nc_sid=8ae9d6&_nc_ohc=TgJu_FABAAMAX-CcuF3&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=7d8e2bdb4be09d0a86362d5a0fcdd8d3&oe=5FB45432,,,,-1.55,HIGH,0,1,0,0,0,0,0,0
122299458_719102438692634_7923763096634841734_n,TRUE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,cyan,1,savethechildren,savethechildren,1205342,2020-10-24 09:02:03 EDT,24-10-20,9:02:03,Photo,3597,3566,31,0,FALSE,https://www.instagram.com/p/CGuinrjHeu2/,https://www.instagram.com/p/CGuinrjHeu2/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/122299458_719102438692634_7923763096634841734_n.jpg?_nc_cat=103&ccb=2&_nc_sid=8ae9d6&_nc_ohc=y_TznwM9tOwAX8RDDk3&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=fb5438d492e1923edcce1251c726ea50&oe=5FB82FE8,,,,1.08,HIGH,0,1,0,0,0,0,0,0
122836781_339182057381756_4868020363676086546_n,TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,cyan,1,savethechildren,savethechildren,1207640,2020-10-27 08:02:00 EDT,27-10-20,8:02:00,Photo,3064,3041,23,0,FALSE,https://www.instagram.com/p/CG2KHO7Lalc/,https://www.instagram.com/p/CG2KHO7Lalc/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/122836781_339182057381756_4868020363676086546_n.jpg?_nc_cat=101&ccb=2&_nc_sid=8ae9d6&_nc_ohc=zZYn6RGiNb0AX9tTNs9&_nc_oc=AQmbC3EtOEEED7QKwxuCDcJ7XVQyT_BvSG3adNmuw_4qU7VyQqtTy2GSgPg1KPhfcj4&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=2529db34e9c763ade201b52c37e43cbc&oe=5FBCA5FB,,,,-1.09,HIGH,0,0,0,0,0,0,0,0
122932089_3474156132643182_3721337666024964114_n,FALSE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,FALSE,cyan,1,savethechildren,savethechildren,1209705,2020-10-30 10:02:44 EDT,30-10-20,10:02:44,Photo,3576,3554,22,0,FALSE,https://www.instagram.com/p/CG-GVw0LkUP/,https://www.instagram.com/p/CG-GVw0LkUP/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/122932089_3474156132643182_3721337666024964114_n.jpg?_nc_cat=103&ccb=2&_nc_sid=8ae9d6&_nc_ohc=MWpuJ431gkIAX-Hgqdn&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=ba5498258e8f0d80e1828a0bc5f3ad9f&oe=5FC0E3FB,,,,1.07,HIGH,0,0,0,0,0,0,0,0
123140611_712552902690036_6146966373900878539_n,TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,savethechildren,savethechildren,1209705,2020-10-30 16:01:54 EDT,30-10-20,16:01:54,Photo,2679,2661,18,0,FALSE,https://www.instagram.com/p/CG-vZ_nHMdp/,https://www.instagram.com/p/CG-vZ_nHMdp/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/123140611_712552902690036_6146966373900878539_n.jpg?_nc_cat=102&ccb=2&_nc_sid=8ae9d6&_nc_ohc=p_5231jKJ8gAX8ulxyj&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=2a3459ad21df96826744df2147969b28&oe=5FC2CC18,,,,-1.25,HIGH,0,0,0,0,0,1,0,0
123146536_707358636539562_4112535466675545556_n,FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,TRUE,FALSE,grey,1,savethechildren,savethechildren,1212194,2020-11-02 08:35:39 EST,02-11-20,8:35:39,Photo,4355,4305,50,0,FALSE,https://www.instagram.com/p/CHFxpg9rpTW/,https://www.instagram.com/p/CHFxpg9rpTW/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/123146536_707358636539562_4112535466675545556_n.jpg?_nc_cat=108&ccb=2&_nc_sid=8ae9d6&_nc_ohc=rvSXDzKzxC4AX9Bdka8&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=99956a8714fe8981ef0763885ac08be2&oe=5FC52E90,,,,1.3,HIGH,0,1,0,0,0,0,0,0
123245195_663400337567208_5059176961169171270_n,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,cyan,1,savethechildren,savethechildren,1208947,2020-10-29 13:20:25 EDT,29-10-20,13:20:25,Photo,7320,7161,159,0,FALSE,https://www.instagram.com/p/CG74NcpMtN8/,https://www.instagram.com/p/CG74NcpMtN8/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/123245195_663400337567208_5059176961169171270_n.jpg?_nc_cat=103&ccb=2&_nc_sid=8ae9d6&_nc_ohc=i95yzO4yNTwAX8g073-&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=35557a075c91c6785ed3f54d981f14f8&oe=5FC04438,,,,2.19,HIGH,0,0,0,0,0,0,0,0
123519822_376559460452948_4364335860522053884_n,TRUE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,grey,1,savethechildren,savethechildren,1215295,2020-11-05 11:30:55 EST,05-11-20,11:30:55,Photo,6616,6584,32,0,FALSE,https://www.instagram.com/p/CHN0GEYnEqi/,https://www.instagram.com/p/CHN0GEYnEqi/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/123519822_376559460452948_4364335860522053884_n.jpg?_nc_cat=103&ccb=2&_nc_sid=8ae9d6&_nc_ohc=wtdPNM_OrukAX8jtMIR&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=6ee48d986fab8c9615720de1bdb6db86&oe=5FC9FE66,,,,1.98,HIGH,0,0,0,0,0,0,0,0
123637975_134283618050184_1430076103702521521_n,FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,savethechildren,savethechildren,1211463,2020-11-01 11:02:01 EST,01-11-20,11:02:01,Photo,15300,15168,132,0,FALSE,https://www.instagram.com/p/CHDdjOUn0by/,https://www.instagram.com/p/CHDdjOUn0by/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/123637975_134283618050184_1430076103702521521_n.jpg?_nc_cat=105&ccb=2&_nc_sid=8ae9d6&_nc_ohc=313xLlKnmGoAX_MR9KS&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=9aa3a17af40f77f426b6dc5562424c46&oe=603F78F0,,,,4.58,HIGH,0,0,0,0,0,1,0,0
123731267_391633891983017_4611194113751737473_n,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,grey,1,savethechildren,savethechildren,1217573,2020-11-07 21:01:10 EST,07-11-20,21:01:10,Photo,18309,17913,396,0,FALSE,https://www.instagram.com/p/CHT--_IJ_h0/,https://www.instagram.com/p/CHT--_IJ_h0/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/123731267_391633891983017_4611194113751737473_n.jpg?_nc_cat=108&ccb=2&_nc_sid=8ae9d6&_nc_ohc=hMX9N4jNY94AX-JCy8t&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=a3d45ce8516de1efd582bdd94b22670a&oe=6040FFBC,,,,5.48,LOW,0,0,0,0,0,0,0,0
123969213_2440615592910475_3857591463387387699_n,TRUE,TRUE,FALSE,TRUE,2,FALSE,FALSE,FALSE,FALSE,brown,1,savethechildren,savethechildren,1217449,2020-11-09 15:37:00 EST,09-11-20,15:37:00,Photo,3488,3462,26,0,FALSE,https://www.instagram.com/p/CHYjXxypI_Z/,https://www.instagram.com/p/CHYjXxypI_Z/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/123969213_2440615592910475_3857591463387387699_n.jpg?_nc_cat=110&ccb=2&_nc_sid=8ae9d6&_nc_ohc=-itutWB0weUAX_c0_vw&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=29202a8d0c243599c62016107c2a954e&oe=5FCDFE43,,,,1.04,HIGH,0,0,0,0,0,0,0,0
124073545_138031961412658_2799307872701536825_n,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,green,1,savethechildren,savethechildren,1217573,2020-11-08 11:01:52 EST,08-11-20,11:01:52,Photo,1957,1931,26,0,FALSE,https://www.instagram.com/p/CHVfFhDLyuc/,https://www.instagram.com/p/CHVfFhDLyuc/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/124073545_138031961412658_2799307872701536825_n.jpg?_nc_cat=107&ccb=2&_nc_sid=8ae9d6&_nc_ohc=d9IUVLKa9NEAX9mqNm3&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=e39d6d340fedcc80d043ff1ca32314d9&oe=5FCCBBAC,,,,-1.71,LOW,0,0,0,0,0,0,0,0
124287600_117048473528651_7026661609853002129_n,TRUE,TRUE,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,cyan,1,savethechildren,savethechildren,1217449,2020-11-09 11:17:57 EST,09-11-20,11:17:57,Photo,4083,4055,28,0,FALSE,https://www.instagram.com/p/CHYFsM_LYcC/,https://www.instagram.com/p/CHYFsM_LYcC/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/124287600_117048473528651_7026661609853002129_n.jpg?_nc_cat=100&ccb=2&_nc_sid=8ae9d6&_nc_ohc=G-Dt_3XpY5UAX-aTqvd&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=9a0bba39cc1e9c645c155a62b5e1d437&oe=5FCD413E,,,,1.22,HIGH,0,1,0,0,0,0,0,0
124842354_967278343767210_8232103057982337022_n,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,brown,1,savethechildren,savethechildren,1220292,2020-11-12 08:40:32 EST,12-11-20,8:40:32,Photo,7875,7815,60,0,FALSE,https://www.instagram.com/p/CHfiKv8r8vD/,https://www.instagram.com/p/CHfiKv8r8vD/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/124842354_967278343767210_8232103057982337022_n.jpg?_nc_cat=106&ccb=2&_nc_sid=8ae9d6&_nc_ohc=j8rdhWuMTfsAX_2578J&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=c7f4b75b7c6c36181de39467379a4e04&oe=5FD4A34F,,,,2.36,HIGH,0,0,0,0,0,0,1,0
125328687_165874088608259_1437735706504316864_n,TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,1,savethechildren,savethechildren,1225199,2020-11-16 11:20:09 EST,16-11-20,11:20:09,Photo,10672,10622,50,0,FALSE,https://www.instagram.com/p/CHqHpcwpgvI/,https://www.instagram.com/p/CHqHpcwpgvI/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/125328687_165874088608259_1437735706504316864_n.jpg?_nc_cat=101&ccb=2&_nc_sid=8ae9d6&_nc_ohc=onqVE9mpmiwAX9D-YEZ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=2a4750a7836e2b280505cbc18f710433&oe=603D8052,,,,3.19,HIGH,0,0,0,0,0,1,0,0
125476859_364670841460806_5182318176739362433_n,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,brown,1,savethechildren,savethechildren,1226352,2020-11-16 20:01:38 EST,16-11-20,20:01:38,Photo,2121,2098,23,0,FALSE,https://www.instagram.com/p/CHrDQwdHPyv/,https://www.instagram.com/p/CHrDQwdHPyv/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/125476859_364670841460806_5182318176739362433_n.jpg?_nc_cat=102&ccb=2&_nc_sid=8ae9d6&_nc_ohc=BRXpYsEwo5YAX9_jdUn&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=95d4a932c0800e759c6f51984f5fc9f4&oe=5FD84548,,,,-1.58,HIGH,0,0,0,0,0,0,0,0
125567142_2738517833052939_4048086408342385224_n,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,cyan,1,savethechildren,savethechildren,1226352,2020-11-17 08:43:28 EST,17-11-20,8:43:28,Photo,6514,6478,36,0,FALSE,https://www.instagram.com/p/CHsaeq-smjr/,https://www.instagram.com/p/CHsaeq-smjr/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/125567142_2738517833052939_4048086408342385224_n.jpg?_nc_cat=110&ccb=2&_nc_sid=8ae9d6&_nc_ohc=dB4mZw0HbKYAX-wuPFF&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=acc9f7ddc6b4217456c84a4d830d3134&oe=5FD8591A,,,,1.95,HIGH,0,1,0,0,0,0,0,0
